filename,width,height,class,xmin,ymin,xmax,ymax
1032.jpg,5184,3456,dolphin,2120.0,1456.0,2746.0,1743.0
1033.jpg,5184,3456,dolphin,2811.0,2265.0,3294.0,2621.0
1034.jpg,5184,3456,dolphin,1520.0,1382.0,3729.0,2143.0
1035.jpg,5184,3456,dolphin,2559.0,1843.0,3124.0,2121.0
1036.jpg,5184,3456,dolphin,868.0,1304.0,1859.0,1730.0
1037.jpg,5184,3456,dolphin,1518.0,1725.0,1616.0,1854.0
1037.jpg,5184,3456,dolphin,1529.0,1680.0,2010.0,1922.0
1037.jpg,5184,3456,dolphin,1935.0,1701.0,2329.0,1937.0
1038.jpg,5184,3456,dolphin,2203.0,1439.0,3751.0,1991.0
1039.jpg,5184,3456,dolphin,1707.0,1395.0,3107.0,1960.0
104.jpg,5184,3456,dolphin,2386.0,654.0,3332.0,1625.0
1040.jpg,5184,3456,dolphin,2333.0,2165.0,2507.0,2356.0
1041.jpg,5184,3456,dolphin,2124.0,2113.0,2703.0,2386.0
1042.jpg,5184,3456,dolphin,1724.0,1491.0,2003.0,1739.0
1042.jpg,5184,3456,dolphin,1351.0,1495.0,2072.0,1773.0
1043.jpg,5184,3456,dolphin,2637.0,1395.0,3946.0,2147.0
1044.jpg,5184,3456,dolphin,2181.0,1852.0,2737.0,2178.0
1045.jpg,5184,3456,dolphin,1555.0,1369.0,3355.0,1908.0
1046.jpg,5184,3456,dolphin,633.0,1186.0,2033.0,1721.0
1047.jpg,5184,3456,dolphin,2637.0,1756.0,3016.0,1908.0
1048.jpg,5184,3456,dolphin,2033.0,2095.0,2342.0,2239.0
1049.jpg,5184,3456,dolphin,2177.0,2565.0,3168.0,3034.0
105.jpg,5184,3456,dolphin,2519.0,1342.0,3852.0,1750.0
1050.jpg,5184,3456,dolphin,2677.0,2069.0,3455.0,2343.0
1051.jpg,5472,3648,dolphin,529.0,885.0,1174.0,1217.0
1051.jpg,5472,3648,dolphin,1097.0,985.0,1792.0,1258.0
1052.jpg,5184,3456,dolphin,2820.0,2130.0,4159.0,2452.0
1053.jpg,5184,3456,dolphin,751.0,1386.0,3442.0,2360.0
1054.jpg,5184,3456,dolphin,1690.0,1195.0,3568.0,1960.0
1055.jpg,5184,3456,dolphin,90.0,1847.0,677.0,2043.0
1055.jpg,5184,3456,dolphin,1.0,1895.0,233.0,2047.0
1056.jpg,5184,3456,dolphin,1346.0,1478.0,2833.0,1952.0
1057.jpg,5184,3456,dolphin,2690.0,1860.0,3420.0,2139.0
1058.jpg,5184,3456,dolphin,2581.0,1560.0,2937.0,1743.0
1059.jpg,5184,3456,dolphin,2642.0,1156.0,3651.0,1804.0
106.jpg,5184,3456,dolphin,1752.0,1392.0,2656.0,1784.0
1060.jpg,5184,3456,dolphin,2442.0,1747.0,2816.0,1939.0
1061.jpg,5184,3456,dolphin,1937.0,1600.0,2585.0,1995.0
1062.jpg,5184,3456,dolphin,2824.0,1752.0,3129.0,2117.0
1063.jpg,5184,3456,dolphin,1411.0,1382.0,3007.0,1986.0
1064.jpg,5184,3456,dolphin,1620.0,1056.0,5184.0,3456.0
1065.jpg,5184,3456,dolphin,2346.0,1439.0,3398.0,2191.0
1066.jpg,5184,3456,dolphin,3437.0,2678.0,4790.0,3126.0
1067.jpg,5184,3456,dolphin,2703.0,1947.0,2920.0,2113.0
1068.jpg,5184,3456,dolphin,1733.0,1573.0,2955.0,2069.0
1069.jpg,5184,3456,dolphin,890.0,1673.0,2377.0,2095.0
1069.jpg,5184,3456,dolphin,2733.0,1782.0,3629.0,2117.0
1069.jpg,5184,3456,dolphin,4077.0,2017.0,4907.0,2282.0
107.jpg,5184,3456,dolphin,1.0,750.0,1819.0,1754.0
107.jpg,5184,3456,dolphin,1594.0,1221.0,3306.0,1775.0
1070.jpg,5184,3456,dolphin,655.0,1317.0,2233.0,2013.0
1070.jpg,5184,3456,dolphin,2590.0,1752.0,4081.0,2104.0
1071.jpg,5184,3456,dolphin,907.0,2026.0,3299.0,2865.0
1071.jpg,5184,3456,dolphin,2803.0,2434.0,4572.0,3178.0
1072.jpg,5184,3456,dolphin,2437.0,1552.0,4072.0,2117.0
1073.jpg,5184,3456,dolphin,2811.0,1665.0,3416.0,1900.0
1074.jpg,5472,3648,dolphin,1138.0,2267.0,1479.0,2594.0
1074.jpg,5472,3648,dolphin,2574.0,2235.0,3006.0,2608.0
1075.jpg,5184,3456,dolphin,2024.0,1452.0,2859.0,1786.0
1076.jpg,5184,3456,dolphin,1898.0,1730.0,2364.0,2052.0
1077.jpg,5184,3456,dolphin,2624.0,2086.0,2842.0,2260.0
1078.jpg,5184,3456,dolphin,2790.0,1847.0,2998.0,2021.0
1079.jpg,5184,3456,dolphin,2555.0,1395.0,3137.0,1734.0
108.jpg,5184,3456,dolphin,1261.0,1567.0,3098.0,1929.0
1080.jpg,5184,3456,dolphin,2611.0,1665.0,3037.0,1865.0
1081.jpg,5184,3456,dolphin,2181.0,630.0,5184.0,2313.0
1082.jpg,5184,3456,dolphin,3672.0,2347.0,4494.0,2634.0
1083.jpg,5184,3456,dolphin,11.0,982.0,720.0,1473.0
1083.jpg,5184,3456,dolphin,2746.0,1139.0,3907.0,1595.0
1084.jpg,5184,3456,dolphin,16.0,1895.0,285.0,2108.0
1084.jpg,5184,3456,dolphin,2384.0,2172.0,2595.0,2302.0
1085.jpg,5184,3456,dolphin,3198.0,2165.0,3677.0,2443.0
1086.jpg,5184,3456,dolphin,1751.0,317.0,3916.0,1104.0
1087.jpg,5184,3456,dolphin,3611.0,1321.0,3885.0,1565.0
1088.jpg,5184,3456,dolphin,2403.0,1591.0,3007.0,1930.0
1089.jpg,5184,3456,dolphin,1116.0,1856.0,2872.0,2313.0
109.jpg,5184,3456,dolphin,1823.0,1350.0,2790.0,2025.0
109.jpg,5184,3456,dolphin,2627.0,1150.0,3777.0,1942.0
1090.jpg,5184,3456,dolphin,1620.0,1913.0,2168.0,2208.0
1091.jpg,5184,3456,dolphin,1864.0,1786.0,3690.0,2513.0
1092.jpg,5184,3456,dolphin,1624.0,1391.0,2146.0,1608.0
1092.jpg,5184,3456,dolphin,3194.0,1486.0,3337.0,1639.0
1093.jpg,5184,3456,dolphin,7.0,1647.0,1003.0,2069.0
1093.jpg,5184,3456,dolphin,2664.0,1795.0,2929.0,2013.0
1094.jpg,5184,3456,dolphin,3968.0,2147.0,4320.0,2286.0
1095.jpg,5184,3456,dolphin,2637.0,1743.0,2911.0,2013.0
1096.jpg,5184,3456,dolphin,1.0,1147.0,2998.0,2391.0
1097.jpg,5184,3456,dolphin,2672.0,1721.0,2859.0,1900.0
1098.jpg,5184,3456,dolphin,1220.0,1717.0,1546.0,2008.0
1098.jpg,5184,3456,dolphin,1542.0,1660.0,2277.0,2047.0
1098.jpg,5184,3456,dolphin,2703.0,1843.0,3216.0,2178.0
1099.jpg,5184,3456,dolphin,2542.0,1300.0,2768.0,1543.0
11.jpg,5184,3456,dolphin,1.0,1138.0,581.0,1542.0
11.jpg,5184,3456,dolphin,659.0,1434.0,2176.0,2342.0
11.jpg,5184,3456,dolphin,1537.0,1321.0,4115.0,2290.0
110.jpg,5184,3456,dolphin,1886.0,1100.0,3207.0,1804.0
1100.jpg,5184,3456,dolphin,1864.0,1465.0,2107.0,1682.0
1100.jpg,5184,3456,dolphin,2081.0,1147.0,3733.0,1734.0
1101.jpg,5184,3456,dolphin,2034.0,1208.0,3251.0,1821.0
1102.jpg,5184,3456,dolphin,1885.0,1800.0,3072.0,2243.0
1103.jpg,5184,3456,dolphin,872.0,991.0,2903.0,1769.0
1104.jpg,5472,3648,dolphin,3574.0,1731.0,3979.0,2081.0
1105.jpg,5184,3456,dolphin,2146.0,1852.0,2333.0,2008.0
1105.jpg,5184,3456,dolphin,2290.0,1730.0,3216.0,2191.0
1106.jpg,5184,3456,dolphin,2359.0,1286.0,2881.0,1521.0
1107.jpg,5184,3456,dolphin,1694.0,1287.0,2381.0,1626.0
1108.jpg,5184,3456,dolphin,738.0,1052.0,2060.0,1713.0
1109.jpg,5184,3456,dolphin,2433.0,1556.0,2751.0,1782.0
111.jpg,5184,3456,dolphin,1627.0,1517.0,3469.0,1950.0
1110.jpg,5184,3456,dolphin,3103.0,1404.0,3442.0,1700.0
1111.jpg,5184,3456,dolphin,1907.0,1478.0,3446.0,2026.0
1112.jpg,5184,3456,dolphin,1520.0,1639.0,2020.0,1886.0
1113.jpg,5184,3456,dolphin,972.0,1456.0,3933.0,2634.0
1114.jpg,5184,3456,dolphin,1502.0,2026.0,2468.0,2400.0
1114.jpg,5184,3456,dolphin,2772.0,2052.0,3868.0,2491.0
1115.jpg,5184,3456,dolphin,3294.0,1291.0,3559.0,1521.0
1116.jpg,5184,3456,dolphin,1633.0,1530.0,3803.0,2282.0
1117.jpg,5184,3456,dolphin,1151.0,1456.0,3690.0,2308.0
1118.jpg,5184,3456,dolphin,2572.0,1495.0,4098.0,2247.0
1119.jpg,5184,3456,dolphin,751.0,1373.0,1668.0,1691.0
1119.jpg,5184,3456,dolphin,1777.0,1365.0,3151.0,1852.0
1119.jpg,5184,3456,dolphin,2524.0,1208.0,3524.0,1691.0
112.jpg,5184,3456,dolphin,1.0,1484.0,3506.0,2263.0
1120.jpg,5184,3456,dolphin,2116.0,1669.0,2407.0,1865.0
1120.jpg,5184,3456,dolphin,2759.0,1717.0,3207.0,1956.0
1121.jpg,5184,3456,dolphin,3381.0,1447.0,4033.0,1934.0
1122.jpg,5472,3648,dolphin,2638.0,1699.0,3106.0,2104.0
1122.jpg,5472,3648,dolphin,3010.0,1713.0,4101.0,2159.0
1123.jpg,5184,3456,dolphin,2472.0,1773.0,3490.0,2078.0
1124.jpg,5184,3456,dolphin,2072.0,2134.0,3337.0,2513.0
1125.jpg,5184,3456,dolphin,1833.0,1286.0,4342.0,2813.0
1126.jpg,5184,3456,dolphin,2111.0,73.0,5184.0,1143.0
1127.jpg,5184,3456,dolphin,1981.0,1252.0,3255.0,1673.0
1128.jpg,5184,3456,dolphin,1459.0,386.0,5103.0,3308.0
1129.jpg,5184,3456,dolphin,1298.0,704.0,3011.0,1665.0
113.jpg,5184,3456,dolphin,2040.0,2184.0,3094.0,2559.0
1130.jpg,5184,3456,dolphin,1677.0,2100.0,2964.0,2595.0
1131.jpg,5472,3648,dolphin,1942.0,1849.0,3629.0,2458.0
1132.jpg,5184,3456,dolphin,2559.0,1221.0,3864.0,1760.0
1133.jpg,5184,3456,dolphin,2398.0,1526.0,2907.0,1934.0
1134.jpg,5184,3456,dolphin,2511.0,1552.0,2885.0,1869.0
1135.jpg,5184,3456,dolphin,2311.0,1304.0,3707.0,1795.0
1136.jpg,5184,3456,dolphin,1664.0,1360.0,3259.0,2134.0
1137.jpg,5184,3456,dolphin,2537.0,1978.0,2990.0,2234.0
1138.jpg,5184,3456,dolphin,1689.0,738.0,3224.0,1795.0
1139.jpg,5184,3456,dolphin,1881.0,1482.0,4381.0,2656.0
114.jpg,5184,3456,dolphin,1.0,1767.0,652.0,2129.0
114.jpg,5184,3456,dolphin,1902.0,1775.0,3315.0,2196.0
1140.jpg,5472,3648,dolphin,2010.0,1272.0,5379.0,2758.0
1141.jpg,5184,3456,dolphin,1468.0,1151.0,1907.0,1403.0
1142.jpg,5184,3456,dolphin,2490.0,2243.0,3307.0,2700.0
1143.jpg,5184,3456,dolphin,659.0,1773.0,2985.0,2330.0
1144.jpg,5184,3456,dolphin,1468.0,1595.0,2998.0,2008.0
1144.jpg,5184,3456,dolphin,4198.0,1747.0,5184.0,2069.0
1145.jpg,5184,3456,dolphin,2659.0,2078.0,3277.0,2382.0
1146.jpg,5184,3456,dolphin,1981.0,1682.0,3137.0,2091.0
1147.jpg,5184,3456,dolphin,2411.0,1752.0,2751.0,1991.0
1148.jpg,5184,3456,dolphin,2585.0,1652.0,2790.0,1847.0
1149.jpg,5184,3456,dolphin,2572.0,1800.0,3103.0,2117.0
115.jpg,5184,3456,dolphin,2177.0,1996.0,2390.0,2234.0
1150.jpg,5184,3456,dolphin,1811.0,586.0,5184.0,2200.0
1151.jpg,5184,3456,dolphin,964.0,1756.0,1455.0,2008.0
1151.jpg,5184,3456,dolphin,1864.0,1795.0,2229.0,2039.0
1151.jpg,5184,3456,dolphin,2059.0,1817.0,2655.0,2004.0
1151.jpg,5184,3456,dolphin,2772.0,1847.0,2898.0,1965.0
1152.jpg,5184,3456,dolphin,1468.0,1213.0,4468.0,3456.0
1153.jpg,5184,3456,dolphin,1916.0,1660.0,2498.0,1982.0
1154.jpg,5184,3456,dolphin,1733.0,1486.0,2533.0,1726.0
1154.jpg,5184,3456,dolphin,2572.0,1530.0,2811.0,1700.0
1155.jpg,5472,3648,dolphin,210.0,1163.0,3706.0,2104.0
1156.jpg,5184,3456,dolphin,1711.0,1534.0,2316.0,1730.0
1156.jpg,5184,3456,dolphin,2446.0,1495.0,2963.0,1739.0
1157.jpg,5184,3456,dolphin,1159.0,1939.0,1924.0,2382.0
1157.jpg,5184,3456,dolphin,2342.0,1934.0,3059.0,2439.0
1158.jpg,5184,3456,dolphin,2803.0,769.0,3542.0,1095.0
1159.jpg,5184,3456,dolphin,1872.0,1421.0,4111.0,2347.0
116.jpg,5184,3456,dolphin,2490.0,1813.0,4531.0,2521.0
1160.jpg,5184,3456,dolphin,1929.0,1408.0,3368.0,2317.0
1161.jpg,5184,3456,dolphin,2551.0,1786.0,2877.0,2195.0
1162.jpg,5184,3456,dolphin,2606.0,1465.0,3633.0,1869.0
1163.jpg,5184,3456,dolphin,877.0,1847.0,1164.0,2073.0
1163.jpg,5184,3456,dolphin,1042.0,1526.0,2794.0,2200.0
1163.jpg,5184,3456,dolphin,3251.0,1647.0,4703.0,2134.0
1164.jpg,5184,3456,dolphin,1672.0,813.0,3655.0,1926.0
1165.jpg,5184,3456,dolphin,4216.0,1217.0,5184.0,1834.0
1166.jpg,5184,3456,dolphin,1803.0,1582.0,3372.0,2695.0
1166.jpg,5184,3456,dolphin,3037.0,1882.0,4816.0,2717.0
1167.jpg,5184,3456,dolphin,2085.0,1826.0,2294.0,2004.0
1168.jpg,5184,3456,dolphin,2351.0,1665.0,2494.0,1795.0
1169.jpg,5184,3456,dolphin,2155.0,2086.0,2451.0,2234.0
117.jpg,5184,3456,dolphin,636.0,775.0,4673.0,2625.0
1170.jpg,5184,3456,dolphin,1968.0,1813.0,2124.0,1969.0
1170.jpg,5184,3456,dolphin,2307.0,1786.0,2568.0,1956.0
1171.jpg,5184,3456,dolphin,2111.0,1426.0,2990.0,1786.0
1172.jpg,5184,3456,dolphin,2198.0,1570.0,2472.0,1728.0
1172.jpg,5184,3456,dolphin,2344.0,1635.0,2767.0,1807.0
1172.jpg,5184,3456,dolphin,2433.0,1844.0,3147.0,2093.0
1173.jpg,5184,3456,dolphin,977.0,1434.0,3725.0,2560.0
1174.jpg,5184,3456,dolphin,2737.0,695.0,4294.0,1260.0
1175.jpg,5184,3456,dolphin,1798.0,1352.0,4172.0,2473.0
1176.jpg,5184,3456,dolphin,2481.0,1404.0,4059.0,1995.0
1177.jpg,5184,3456,dolphin,707.0,1656.0,1237.0,2008.0
1177.jpg,5184,3456,dolphin,1725.0,1396.0,2481.0,1835.0
1177.jpg,5184,3456,dolphin,1446.0,1473.0,3090.0,1943.0
1177.jpg,5184,3456,dolphin,3598.0,1908.0,3951.0,2126.0
1178.jpg,5184,3456,dolphin,2137.0,1073.0,2907.0,1560.0
1178.jpg,5184,3456,dolphin,2624.0,1521.0,2929.0,1678.0
1179.jpg,5184,3456,dolphin,2281.0,1721.0,2746.0,1965.0
118.jpg,5184,3456,dolphin,3269.0,2117.0,3556.0,2317.0
1180.jpg,5184,3456,dolphin,2242.0,2235.0,2394.0,2365.0
1181.jpg,5184,3456,dolphin,194.0,1500.0,1203.0,1839.0
1181.jpg,5184,3456,dolphin,1907.0,1586.0,2733.0,1908.0
1182.jpg,5472,3648,dolphin,1147.0,2299.0,2029.0,2740.0
1183.jpg,5184,3456,dolphin,1833.0,1752.0,2820.0,2113.0
1183.jpg,5184,3456,dolphin,2824.0,1882.0,2977.0,2034.0
1184.jpg,5184,3456,dolphin,2855.0,1539.0,3407.0,1839.0
1185.jpg,5184,3456,dolphin,2942.0,1808.0,3311.0,2017.0
1186.jpg,5184,3456,dolphin,1824.0,1639.0,2398.0,1930.0
1187.jpg,5184,3456,dolphin,2507.0,1269.0,2959.0,1656.0
1188.jpg,5184,3456,dolphin,2098.0,1226.0,3951.0,1795.0
1188.jpg,5184,3456,dolphin,2368.0,852.0,4490.0,1656.0
1189.jpg,5184,3456,dolphin,3033.0,1917.0,3511.0,2169.0
1189.jpg,5184,3456,dolphin,3516.0,1969.0,4168.0,2195.0
119.jpg,5184,3456,dolphin,1044.0,1925.0,2327.0,2496.0
119.jpg,5184,3456,dolphin,2027.0,2013.0,3369.0,2534.0
119.jpg,5184,3456,dolphin,3456.0,2371.0,5184.0,2834.0
1190.jpg,5184,3456,dolphin,1872.0,1286.0,3433.0,1860.0
1191.jpg,5184,3456,dolphin,1021.0,1408.0,3343.0,2369.0
1191.jpg,5184,3456,dolphin,2311.0,1078.0,4251.0,1900.0
1192.jpg,5184,3456,dolphin,1542.0,1308.0,2811.0,2052.0
1193.jpg,5184,3456,dolphin,1837.0,1791.0,2716.0,2095.0
1194.jpg,5184,3456,dolphin,329.0,908.0,3620.0,2330.0
1195.jpg,5184,3456,dolphin,2037.0,1917.0,2290.0,2073.0
1195.jpg,5184,3456,dolphin,2285.0,1878.0,2746.0,2095.0
1196.jpg,5184,3456,dolphin,1907.0,1626.0,3051.0,2108.0
1197.jpg,5472,3648,dolphin,10.0,1285.0,2524.0,2022.0
1198.jpg,5184,3456,dolphin,37.0,1504.0,2951.0,2343.0
1199.jpg,5184,3456,dolphin,2233.0,1773.0,2829.0,2056.0
12.jpg,5184,3456,dolphin,1268.0,1682.0,2937.0,2195.0
120.jpg,5472,3648,dolphin,2051.0,1253.0,5411.0,2762.0
1200.jpg,5184,3456,dolphin,577.0,1713.0,2890.0,2239.0
1201.jpg,5184,3456,dolphin,1.0,1591.0,1752.0,1960.0
1201.jpg,5184,3456,dolphin,1717.0,1643.0,2904.0,2022.0
1201.jpg,5184,3456,dolphin,4033.0,1756.0,4951.0,2034.0
1202.jpg,5184,3456,dolphin,2255.0,1556.0,3498.0,1895.0
1203.jpg,5184,3456,dolphin,1503.0,1478.0,2916.0,2060.0
1204.jpg,5184,3456,dolphin,2285.0,1395.0,3742.0,2478.0
1205.jpg,5184,3456,dolphin,1090.0,2382.0,2533.0,2973.0
1206.jpg,5184,3456,dolphin,2090.0,1617.0,2890.0,1934.0
1207.jpg,5184,3456,dolphin,2912.0,1643.0,3247.0,1834.0
1208.jpg,5184,3456,dolphin,1946.0,1356.0,4051.0,2313.0
1209.jpg,5184,3456,dolphin,2416.0,2134.0,2698.0,2426.0
121.jpg,5184,3456,dolphin,1281.0,1859.0,2731.0,2400.0
1210.jpg,5184,3456,dolphin,1824.0,1765.0,3251.0,2539.0
1211.jpg,5472,3648,dolphin,820.0,1208.0,2806.0,2735.0
1211.jpg,5472,3648,dolphin,2751.0,2222.0,3606.0,2740.0
1212.jpg,5184,3456,dolphin,2377.0,1565.0,3073.0,1852.0
1213.jpg,5184,3456,dolphin,2033.0,2534.0,2946.0,2795.0
1213.jpg,5184,3456,dolphin,3129.0,2560.0,3385.0,2769.0
1214.jpg,5184,3456,dolphin,1846.0,1860.0,3885.0,2534.0
1215.jpg,5184,3456,dolphin,1624.0,1747.0,2489.0,2108.0
1215.jpg,5184,3456,dolphin,2351.0,1465.0,3559.0,2013.0
1216.jpg,5184,3456,dolphin,1946.0,1721.0,3190.0,2273.0
1217.jpg,5184,3456,dolphin,2890.0,2030.0,3355.0,2226.0
1218.jpg,5472,3648,dolphin,1715.0,699.0,5472.0,2285.0
1218.jpg,5472,3648,dolphin,4801.0,1067.0,5472.0,1722.0
1219.jpg,5184,3456,dolphin,1746.0,1226.0,2642.0,2178.0
122.jpg,5184,3456,dolphin,623.0,1229.0,2890.0,1754.0
1220.jpg,5184,3456,dolphin,2094.0,1339.0,2833.0,1586.0
1220.jpg,5184,3456,dolphin,3329.0,1465.0,3785.0,1600.0
1221.jpg,5184,3456,dolphin,2829.0,2469.0,3259.0,2595.0
1222.jpg,5184,3456,dolphin,1846.0,2086.0,2190.0,2300.0
1223.jpg,5184,3456,dolphin,2029.0,1652.0,2551.0,1939.0
1224.jpg,5184,3456,dolphin,2107.0,1700.0,2685.0,2039.0
1225.jpg,5184,3456,dolphin,1990.0,1100.0,3268.0,1791.0
1226.jpg,5184,3456,dolphin,1594.0,1582.0,1911.0,1821.0
1226.jpg,5184,3456,dolphin,1868.0,1413.0,2959.0,2017.0
1227.jpg,5184,3456,dolphin,3181.0,1978.0,4037.0,2347.0
1227.jpg,5184,3456,dolphin,4320.0,2147.0,5184.0,2534.0
1228.jpg,5184,3456,dolphin,777.0,1278.0,3377.0,2226.0
1228.jpg,5184,3456,dolphin,3920.0,1621.0,4477.0,2004.0
1229.jpg,5184,3456,dolphin,1933.0,1296.0,3125.0,1696.0
123.jpg,5472,3648,dolphin,624.0,1340.0,3242.0,2749.0
123.jpg,5472,3648,dolphin,2897.0,1758.0,5472.0,2985.0
1230.jpg,5184,3456,dolphin,1.0,2313.0,2333.0,3047.0
1230.jpg,5184,3456,dolphin,1846.0,1491.0,4246.0,2434.0
1231.jpg,5184,3456,dolphin,1359.0,1513.0,3920.0,2326.0
1232.jpg,5184,3456,dolphin,2159.0,1869.0,2355.0,2030.0
1233.jpg,5184,3456,dolphin,1764.0,1773.0,2333.0,2147.0
1233.jpg,5184,3456,dolphin,2637.0,2000.0,3011.0,2326.0
1234.jpg,5184,3456,dolphin,2377.0,1213.0,2942.0,1569.0
1235.jpg,5184,3456,dolphin,3294.0,1947.0,4472.0,2482.0
1236.jpg,5184,3456,dolphin,1694.0,1704.0,1977.0,2004.0
1237.jpg,5184,3456,dolphin,4633.0,2005.0,4851.0,2102.0
1237.jpg,5184,3456,dolphin,2114.0,2098.0,2630.0,2293.0
1238.jpg,5184,3456,dolphin,2107.0,108.0,4911.0,1269.0
1239.jpg,5184,3456,dolphin,29.0,1152.0,651.0,1521.0
1239.jpg,5184,3456,dolphin,2137.0,1226.0,3172.0,1647.0
124.jpg,5184,3456,dolphin,1906.0,2317.0,2661.0,2621.0
124.jpg,5184,3456,dolphin,3085.0,2604.0,4219.0,2934.0
1240.jpg,5184,3456,dolphin,2064.0,1565.0,2677.0,1956.0
1241.jpg,5184,3456,dolphin,2951.0,1560.0,3429.0,1891.0
1242.jpg,5184,3456,dolphin,1624.0,1717.0,2490.0,2047.0
1242.jpg,5184,3456,dolphin,2807.0,1791.0,3429.0,2060.0
1243.jpg,5184,3456,dolphin,1372.0,1365.0,5184.0,2573.0
1244.jpg,5184,3456,dolphin,2024.0,1438.0,3547.0,1869.0
1245.jpg,5184,3456,dolphin,2220.0,1421.0,3311.0,1856.0
1246.jpg,5184,3456,dolphin,2620.0,2086.0,3390.0,2386.0
1247.jpg,5184,3456,dolphin,907.0,1725.0,2490.0,2295.0
1247.jpg,5184,3456,dolphin,2516.0,1417.0,3437.0,1886.0
1248.jpg,5184,3456,dolphin,1851.0,1643.0,2872.0,2186.0
1249.jpg,5184,3456,dolphin,1951.0,1008.0,2394.0,1169.0
125.jpg,5184,3456,dolphin,1990.0,796.0,4031.0,1488.0
1250.jpg,5184,3456,dolphin,1581.0,1534.0,4998.0,3456.0
1251.jpg,5184,3456,dolphin,1437.0,1878.0,2759.0,2443.0
1252.jpg,5184,3456,dolphin,1746.0,1739.0,2107.0,2130.0
1252.jpg,5184,3456,dolphin,3246.0,1839.0,3837.0,2221.0
1252.jpg,5184,3456,dolphin,2637.0,1734.0,3868.0,2300.0
